Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,Returns,RSI,MACD,Signal
2008-04-14,16.674999237060547,16.809999465942383,16.38249969482422,16.420000076293945,14.6239595413208,28443600,,,-0.006504315552955053,64.7919778408063,,
2008-04-15,16.572500228881836,16.637500762939453,16.0,16.087499618530273,14.327834129333496,23888000,,,-0.020249723277633414,61.23003467863744,,
2008-04-16,16.139999389648438,16.737499237060547,16.139999389648438,16.53499984741211,14.7263822555542,25136800,15.962999963760376,,0.027816642703530237,64.09125726610966,,
2008-04-17,16.565000534057617,16.9375,16.502500534057617,16.760000228881836,14.92677116394043,22459600,16.09474997520447,,0.013607522440040487,65.47105130362633,,
2008-04-18,17.002500534057617,17.612499237060547,16.799999237060547,17.25,15.363176345825195,104099600,16.152874994277955,,0.029236262793944867,68.32549334840056,,
2008-04-21,17.3700008392334,18.125,17.212499618530273,17.74250030517578,15.801812171936035,58848000,16.29337501525879,,0.028550742329030765,70.92698950909576,,
2008-04-22,17.979999542236328,18.100000381469727,17.5,17.56999969482422,15.648170471191406,47357600,16.38125,,-0.009722452156376238,68.79569527648597,,
2008-04-23,17.737499237060547,17.924999237060547,17.422500610351562,17.520000457763672,15.603642463684082,37319600,16.457750034332275,,-0.002845716444450197,68.15640808603386,,
2008-04-24,17.799999237060547,18.247499465942383,17.510000228881836,18.075000762939453,16.09794044494629,38086800,16.575125074386598,,0.03167809878280248,71.34005317202707,,
2008-04-25,19.0,19.020000457763672,18.477500915527344,18.774999618530277,16.72137451171875,101460000,16.729375076293945,,0.038727459255552876,74.76667286403283,,
2008-04-28,19.125,19.32250022888184,18.725000381469727,18.90749931335449,16.839380264282227,132517200,16.895250034332275,,0.007057240879698279,75.36702980865668,,
2008-04-29,18.537500381469727,20.21999931335449,17.75,20.21999931335449,18.00830841064453,197308400,17.136124992370604,,0.06941690057727379,80.3534643168461,,
2008-04-30,20.350000381469727,21.20249938964844,20.26749992370605,20.862499237060547,18.580541610717773,147543600,17.40024995803833,,0.03177546713771218,82.24790654323539,,
2008-05-01,21.09749984741211,21.90999984741211,20.975000381469727,21.350000381469727,19.01471710205078,116395600,17.648999977111817,,0.023367341509265227,83.54447200404678,,
2008-05-02,21.82250022888184,21.875,20.25,20.6875,18.42467498779297,136648800,17.877374935150147,,-0.031030462277870985,75.47671113882589,,
2008-05-05,20.712499618530277,21.375,20.20499992370605,21.26499938964844,18.939010620117188,70377200,18.127624893188475,,0.027915378351586195,77.51505396009215,,
2008-05-06,21.36750030517578,22.037500381469727,21.1875,21.88249969482422,19.488964080810547,75913200,18.370624923706053,,0.02903834107215486,79.47915607006834,1.5060054608269873,1.0961413814919243
2008-05-07,22.207500457763672,22.459999084472656,21.915000915527344,22.125,19.704946517944336,100464800,18.65449991226196,,0.011081928872739288,80.21024860157105,1.5784666438734263,1.1926064339682247
2008-05-08,22.375,22.4375,21.48500061035156,21.825000762939453,19.437759399414062,92836400,18.91937494277954,,-0.013559287550759191,76.57561875264467,1.5933184391001554,1.2727488349946108
2008-05-09,21.45249938964844,21.667499542236328,20.6299991607666,20.71500015258789,18.44917106628418,94312000,19.128749942779542,,-0.050859132717027467,64.86388857781185,1.498249928675957,1.31784905373088
2008-05-12,20.912500381469727,21.1200008392334,19.524999618530277,20.475000381469727,18.23542022705078,147471600,19.33149995803833,,-0.011585796251523672,62.63335625463914,1.387546698839298,1.3317885827525635
2008-05-13,20.457500457763672,20.875,20.19750022888184,20.59499931335449,18.342288970947266,53249600,19.55687494277954,,0.00586075358481386,63.312673809009446,1.2945734654841274,1.3243455592988762
2008-05-14,20.825000762939453,21.087499618530277,20.362499237060547,20.5575008392334,18.308900833129883,51400400,19.757999992370607,,-0.0018207562695462531,62.92768209732391,1.2039868834043617,1.3002738241199734
2008-05-15,20.63249969482422,20.732500076293945,20.27750015258789,20.5625,18.3133487701416,36688800,19.948124980926515,,0.00024317940228701929,62.9600190930981,1.119692635244565,1.2641575863448917
2008-05-16,20.677499771118164,20.712499618530277,20.315000534057617,20.592500686645508,18.340068817138672,34066800,20.115250015258788,,0.0014589999584442293,63.16765291526044,1.0432833202620913,1.2199827331283317
2008-05-19,20.5674991607666,21.184999465942383,20.537500381469727,20.82999992370605,18.551589965820312,45473200,20.269624996185303,,0.011533287805815862,64.84760897421742,0.990475011818976,1.1740811888664606
2008-05-20,20.71999931335449,20.959999084472656,20.477500915527344,20.684999465942383,18.422452926635746,40702000,20.42537498474121,,-0.00696113577987334,62.95952287870305,0.9262465283816077,1.1245142567694901
2008-05-21,20.670000076293945,20.857500076293945,20.1299991607666,20.212499618530277,18.00162696838379,41831600,20.55999994277954,,-0.022842632806931995,57.122980192290605,0.8276772554860479,1.0651468565128017
2008-05-22,20.14249992370605,20.149999618530277,19.040000915527344,19.32749938964844,17.213438034057617,85283600,20.62262487411499,,-0.04378479879205499,48.1241910785462,0.6704200888851517,0.9862015029872717
2008-05-23,18.959999084472656,19.32749938964844,18.780000686645508,19.087499618530277,16.99968910217285,42196400,20.63824987411499,,-0.012417528324781935,46.007516306059244,0.5204275112153667,0.8930467046328907
2008-05-27,19.229999542236328,19.73500061035156,18.59000015258789,19.684999465942383,17.531835556030273,62776400,20.677124881744383,,0.03130320153783006,51.702904839616316,0.4446449665529322,0.803366357016899
2008-05-28,20.07250022888184,20.487499237060547,19.887500762939453,20.479999542236328,18.2398681640625,52996000,20.690124893188475,,0.0403860857435836,58.044430146777806,0.44362280839865775,0.7314176472932508
2008-05-29,20.857500076293945,21.737499237060547,20.752500534057617,21.3125,18.98130798339844,100613200,20.712624931335448,18.343899936676024,0.04064943732282744,63.455647563709796,0.5041767345848776,0.6859694647515762
2008-05-30,21.5049991607666,21.88999938964844,21.45249938964844,21.59000015258789,19.22846221923828,72016000,20.724624919891358,18.493199939727784,0.013020535018786639,65.07273451806965,0.5680104298422322,0.6623776577697074
2008-06-02,21.552499771118164,21.737499237060547,21.149999618530277,21.51749992370605,19.16388893127441,36856000,20.76612491607666,18.6017999458313,-0.0033580467053933027,64.27253303163663,0.6057660368727475,0.6510553335903154
2008-06-03,21.752500534057617,21.987499237060547,21.50749969482422,21.88999938964844,19.495641708374023,48411600,20.79737491607666,18.740949935913086,0.017311465888841582,66.54860254710508,0.6581583811242808,0.6524759430971085
2008-06-04,21.770000457763672,22.024999618530277,21.31999969482422,21.3700008392334,19.032533645629883,40684400,20.77174997329712,18.852099952697753,-0.023755073774051616,60.732089812849296,0.6502247678281385,0.6520257080433145
2008-06-05,21.614999771118164,21.809999465942383,21.397499084472656,21.809999465942383,19.42440223693848,27059600,20.755999946594237,18.96849994659424,0.02058954653390499,63.62886300187592,0.6716986106204423,0.6559602885587401
2008-06-06,21.475000381469727,21.497499465942383,20.887500762939453,20.912500381469727,18.62506866455078,41748000,20.710374927520753,19.072199954986573,-0.04115080726499576,54.75578869177116,0.6092727928431465,0.6466227894156213
2008-06-09,21.0,21.237499237060547,20.13999938964844,20.53499984741211,18.288862228393555,45240000,20.70137491226196,19.16909996032715,-0.018051429870725277,51.50254296181007,0.5233063939435958,0.6219595103212162
2008-06-10,20.075000762939453,20.717500686645508,19.90250015258789,20.07749938964844,17.881399154663086,36048400,20.681499862670897,19.25884994506836,-0.02227905824997234,47.796253526780006,0.413494433571703,0.5802664949713136
2008-06-11,20.25,20.25,19.399999618530277,19.434999465942383,17.309173583984375,56996400,20.623499870300293,19.33949993133545,-0.03200099331280859,43.104847685526515,0.27149367943971825,0.5185119318649944
2008-06-12,19.737499237060547,20.1924991607666,19.637500762939453,19.88999938964844,17.714412689208984,44605600,20.590124797821044,19.425699920654296,0.023411367955187945,47.06723271460016,0.19344187248734102,0.45349791998946376
2008-06-13,20.065000534057617,20.45249938964844,20.037500381469727,20.38249969482422,18.15304183959961,30689200,20.581124782562256,19.50584991455078,0.024761202628899692,51.041773436072944,0.16937347973254901,0.3966730319380808
2008-06-16,20.3700008392334,20.875,20.274999618530277,20.8174991607666,18.54046440124512,34384000,20.59237470626831,19.599799880981447,0.021341811478247763,54.305355641721256,0.18328710685473837,0.3539958469214123
2008-06-17,21.024999618530277,21.2450008392334,20.920000076293945,21.167499542236328,18.85217666625977,33277600,20.609249687194826,19.697949867248536,0.016812796713322253,56.800589074683316,0.2200196131576888,0.3272006001686676
2008-06-18,20.93000030517578,21.174999237060547,20.86000061035156,20.96500015258789,18.671831130981445,33724000,20.6232497215271,19.77679988861084,-0.009566523870444987,54.93159479875912,0.2301374988286966,0.3077879799006734
2008-06-19,20.8700008392334,21.100000381469727,20.405000686645508,21.0674991607666,18.76312065124512,36925200,20.665999698638917,19.869199867248536,0.004889053538406962,55.72571692516281,0.24361852672959827,0.2949540892664584
2008-06-20,20.74250030517578,21.125,20.6875,20.89249992370605,18.60725975036621,42546800,20.744249725341795,19.9564998626709,-0.008306597556982265,53.9769785023682,0.23744425302058048,0.2834521220172828
2008-06-23,20.962499618530277,21.087499618530277,20.2549991607666,20.26499938964844,18.048389434814453,30141200,20.803124713897706,20.03124984741211,-0.03003472711973565,48.14299831312396,0.1798439190158092,0.26273048141698807
2008-06-24,20.01499938964844,20.73500061035156,19.627500534057617,20.665000915527344,18.404645919799805,49891200,20.852124786376955,20.116149864196778,0.019738541225085227,51.72488565796372,0.16457490248371087,0.24309936563033263
2008-06-25,20.84000015258789,21.104999542236328,20.46500015258789,20.51499938964844,18.271045684814453,50711600,20.85387477874756,20.20469985961914,-0.007258723408339884,50.32118629471748,0.13877056664077259,0.22223360583242063
2008-06-26,20.149999618530277,20.184999465942383,19.5049991607666,19.774999618530277,17.611988067626953,76562800,20.776999759674073,20.269499855041502,-0.0360711573548258,43.98025690094307,0.05794074266732707,0.1893750331994019
2008-06-27,19.700000762939453,20.717500686645508,19.637500762939453,20.649999618530277,18.391281127929688,176022800,20.72999973297119,20.347299842834474,0.04424778846418165,51.72620587037377,0.06375280943835904,0.16425058844719334
2008-06-30,20.502500534057617,20.709999084472656,20.075000762939453,20.32749938964844,18.104053497314453,49301200,20.67049970626831,20.408849830627442,-0.015617444786412471,49.03500332264099,0.04185338127764737,0.13977114701328414
2008-07-01,19.90999984741211,20.352500915527344,19.799999237060547,20.352500915527344,18.12632369995117,44921600,20.593624782562255,20.461049842834473,0.0012299361273937492,49.25542108317459,0.026213171748594277,0.11705955196034616
2008-07-02,20.475000381469727,20.600000381469727,19.825000762939453,19.854999542236328,17.68323516845703,33804000,20.517874717712402,20.506749839782714,-0.024444237853415873,45.07761773246216,-0.02602599850677123,0.08844244186692268
2008-07-03,19.84000015258789,19.95249938964844,19.3125,19.51749992370605,17.38265609741211,28738800,20.403249740600586,20.546699829101563,-0.01699821839896465,42.44730284367324,-0.09358057726758418,0.05203783804002131
2008-07-07,19.625,19.98500061035156,18.5,18.905000686645508,16.8371524810791,79944400,20.302874755859374,20.563299827575683,-0.031382054026120376,38.1020767075977,-0.19430184646373405,0.0027699011392702325
2008-07-08,18.72249984741211,19.875,18.0625,19.76499938964844,17.60308265686035,95796400,20.26437473297119,20.583099822998047,0.04549054069119585,46.398917746493936,-0.20239637056346282,-0.03826335320127638
2008-07-09,19.75,19.774999618530277,18.850000381469727,18.967500686645508,16.892820358276367,55322000,20.208874797821046,20.584299850463868,-0.04034903757298414,40.921174705394655,-0.27004985298298934,-0.08462065315761896
2008-07-10,18.940000534057617,19.405000686645508,18.47249984741211,19.3125,17.200077056884766,52812000,20.202749824523927,20.566149864196777,0.018188970653228775,44.00114065045699,-0.2924559141781806,-0.1261877053617313
2008-07-11,18.899999618530277,19.362499237060547,18.5,18.637500762939453,16.598907470703125,54645200,20.140124893188478,20.521649894714354,-0.03495141680572411,39.64617176909178,-0.36052378258176887,-0.1730549208057388
2008-07-14,19.022499084472656,19.045000076293945,18.125,18.145000457763672,16.16027069091797,42679600,20.02824993133545,20.457549896240234,-0.02642523326706525,36.78539206692562,-0.4490325496062191,-0.22825044656583487
2008-07-15,17.815000534057617,17.827499389648438,16.822500228881836,17.104999542236328,15.23403263092041,84268800,19.842624950408936,20.38589988708496,-0.05731611404189085,31.599994438669547,-0.5962228811391661,-0.3018449334805011
2008-07-16,17.082500457763672,18.13999938964844,16.627500534057617,18.0575008392334,16.082351684570312,92448800,19.68712501525879,20.32174991607666,0.0556855494000521,39.94914694758025,-0.6287653692619166,-0.3672290206367842
2008-07-17,18.424999237060547,18.76499938964844,17.837499618530273,18.76499938964844,16.712467193603516,67268800,19.577124977111815,20.259399909973144,0.03918031386036902,45.29097488476447,-0.5906575725242718,-0.4119147310142817
2008-07-18,18.559999465942383,18.622499465942383,18.030000686645508,18.350000381469727,16.342857360839844,46632000,19.441250038146972,20.183899917602538,-0.022115588685158505,42.88137147727732,-0.5871752301768538,-0.4469668308467961
2008-07-21,18.477500915527344,18.73500061035156,17.892499923706055,17.975000381469727,16.00887107849121,52937200,19.295375061035156,20.106899909973144,-0.020435966877618394,40.77055989916906,-0.6076699735778561,-0.47910745939300814
2008-07-22,17.399999618530273,18.5575008392334,16.975000381469727,18.512500762939453,16.48757553100586,65408000,19.207750129699708,20.062849922180177,0.029902663146746278,44.953151430944146,-0.5739245714690568,-0.4980708818082179
2008-07-23,18.375,18.75,18.149999618530277,18.3125,16.309457778930664,49942800,19.09012508392334,20.01959991455078,-0.010803551908007969,43.71610265852147,-0.5568998919719306,-0.5098366838409605
2008-07-24,18.229999542236328,18.4325008392334,17.489999771118164,17.520000457763672,15.603642463684082,36625600,18.940375137329102,19.958099937438966,-0.04327642551461175,39.12200867534846,-0.6004343670517578,-0.52795622048312
2008-07-25,17.635000228881836,18.087499618530277,17.267499923706055,17.989999771118164,16.02223014831543,38690800,18.851125144958495,19.90674991607666,0.026826444125246596,42.95104113633729,-0.5902071944159175,-0.5404064152696795
2008-07-28,18.102500915527344,18.399999618530277,17.5625,17.637500762939453,15.708292961120604,35699200,18.700500202178954,19.84824993133545,-0.019594164128041047,40.874563669525976,-0.6035880234087507,-0.5530427368974937
2008-07-29,17.75749969482422,18.99250030517578,17.752500534057617,18.99250030517578,16.915081024169922,49040400,18.633750247955323,19.816249923706053,0.07682491756901877,50.73427760770258,-0.4991019513197976,-0.5422545797819545
2008-07-30,19.3125,19.725000381469727,18.5674991607666,19.612499237060547,17.467266082763672,76089200,18.59675016403198,19.791899909973143,0.03264440815703473,54.47516641203251,-0.3620932683496676,-0.5062223174954971
2008-07-31,19.05500030517578,19.537500381469727,17.872499465942383,18.26499938964844,16.267160415649414,148888800,18.51725015640259,19.743499908447266,-0.06870617717428984,46.25451002700006,-0.35811672942475425,-0.4766011998813485
2008-08-01,18.325000762939453,18.524999618530277,17.587499618530273,17.9325008392334,15.971026420593262,61715600,18.43800020217896,19.69789993286133,-0.018204136957348238,44.47117772621756,-0.3774442060332177,-0.4567698011117224
2008-08-04,17.940000534057617,18.399999618530277,17.875,18.125,16.14246368408203,42686000,18.399000167846683,19.67384994506836,0.010734652265870448,45.774657399789525,-0.3729293990295979,-0.44000172069529747
2008-08-05,18.299999237060547,18.5575008392334,18.07999992370605,18.399999618530277,16.38738250732422,34354800,18.330750179290774,19.66009994506836,0.015172392746497954,47.66468681117308,-0.3432049578872558,-0.42064236813368916
2008-08-06,18.200000762939453,18.20249938964844,17.767499923706055,17.8700008392334,15.915358543395996,40924000,18.275875186920167,19.62379997253418,-0.02880428208069785,44.449124495833495,-0.35828451536480443,-0.4081707975799122
2008-08-07,17.69499969482422,17.8125,17.334999084472656,17.375,15.474505424499512,43847200,18.17900018692017,19.561699981689454,-0.02770010162207881,41.62471776582285,-0.4055032154884586,-0.40763728116162146
2008-08-08,17.4424991607666,18.212499618530277,17.27750015258789,18.149999618530277,16.164730072021484,36354400,18.15462512969971,19.49844997406006,0.0446042945916707,47.27371586975155,-0.37605347290499225,-0.4013205195102956
2008-08-11,18.11000061035156,19.125,17.987499237060547,18.69750022888184,16.652353286743164,55289200,18.182250118255617,19.440599975585936,0.030165323518386744,50.88936118857962,-0.30501954073428905,-0.3820603237550943
2008-08-12,18.549999237060547,18.700000762939453,18.149999618530277,18.200000762939453,16.209264755249023,33734400,18.237000179290774,19.374249992370604,-0.0266078063833316,47.68920322150698,-0.2855767359949901,-0.36276360620307346
2008-08-13,18.1875,18.542499542236328,18.1200008392334,18.482500076293945,16.48464012145996,29924800,18.2582501411438,19.306100006103517,0.015521939643527105,49.626327536342195,-0.24455377582059512,-0.3391216401265778
2008-08-14,18.467500686645508,18.94750022888184,18.399999618530277,18.94499969482422,16.897144317626953,25839200,18.26725015640259,19.257599983215332,0.02502365029736886,52.71364080813248,-0.1727317858773212,-0.30584366927672646
2008-08-15,18.997499465942383,19.13249969482422,18.707500457763672,18.94750022888184,16.89937400817871,26003200,18.297125148773194,19.20034999847412,0.00013198913158629644,52.730508827533825,-0.11429306983309573,-0.26753354938800034
2008-08-18,18.905000686645508,19.0625,18.53499984741211,18.73500061035156,16.70984649658203,25850400,18.335125160217284,19.156800003051757,-0.01121517962598384,51.06345926620131,-0.08415680238966061,-0.2308581999883324
2008-08-19,18.612499237060547,18.809999465942383,18.40250015258789,18.434999465942383,16.4422664642334,21104800,18.33125009536743,19.114799995422363,-0.01601287081055225,48.72161677893453,-0.08351842998781578,-0.20139024598822908
2008-08-20,18.524999618530277,18.677499771118164,18.415000915527344,18.64249992370605,16.627342224121094,18118800,18.347750091552733,19.086100006103514,0.01125578865065946,50.41546512081625,-0.0655137606207461,-0.1742149489147325
2008-08-21,18.489999771118164,18.65999984741211,18.29750061035156,18.59499931335449,16.584978103637695,15544800,18.401500034332276,19.069300003051758,-0.0025479742816659767,50.008228817010206,-0.05445016509771605,-0.1502619921513292
2008-08-22,18.84000015258789,18.94750022888184,18.459999084472656,18.522499084472656,16.520309448242188,20955600,18.428125,19.041949996948244,-0.0038989100058618442,49.352958088655136,-0.05094508526713781,-0.13039861077449094
2008-08-25,18.3799991607666,18.72249984741211,18.28249931335449,18.32999992370605,16.34862518310547,18039600,18.46274995803833,19.000900001525878,-0.010392720760233454,47.570611436597936,-0.06297442773718842,-0.11691377416703044
2008-08-26,18.417499542236328,18.575000762939453,18.217500686645508,18.334999084472656,16.353090286254883,18667200,18.429874897003174,18.95125,0.0002727310849652831,47.623512974657146,-0.07128267550599432,-0.10778755443482321
2008-08-27,18.25749969482422,18.625,18.212499618530277,18.612499237060547,16.600589752197266,19141600,18.379874897003173,18.900149993896484,0.015134996806348111,50.60302191899435,-0.05484288394455916,-0.0971986203367704
2008-08-28,18.6875,18.95249938964844,18.542499542236328,18.912500381469727,16.8681640625,26741200,18.412249946594237,18.85909999847412,0.01611826228107116,53.67135361979878,-0.017406000016837453,-0.08124009627278381
2008-08-29,18.739999771118164,19.0,18.674999237060547,18.975000381469727,16.923904418945312,19326400,18.464374923706053,18.817250022888185,0.0033046925969257845,54.3081237844126,0.01710900590963149,-0.061570275836300745
2008-09-02,19.207500457763672,19.375,18.59749984741211,18.747499465942383,16.720993041992188,29898400,18.495499897003175,18.77435001373291,-0.011989507823647383,51.53164162030435,0.025807481611550998,-0.044094724346730396
2008-09-03,18.63999938964844,18.834999084472656,18.01749992370605,18.262500762939453,16.288421630859375,35400800,18.48862495422363,18.73430004119873,-0.02587004757002409,46.1185224809299,-0.006360930902690853,-0.03654796565792249
2008-09-04,18.1299991607666,18.15749931335449,17.4375,17.625,15.719829559326172,37670000,18.476374912261964,18.673500022888184,-0.03490763785391038,40.14859836150487,-0.08234637557537283,-0.04570764764141256
2008-09-05,17.49250030517578,17.9950008392334,17.3125,17.940000534057617,16.00078010559082,40616800,18.504624938964845,18.622000045776367,0.017872370726673248,44.005628769603774,-0.11581246340749018,-0.05972861079462809
2008-09-08,18.377500534057617,18.57250022888184,17.170000076293945,17.524999618530273,15.630643844604492,56669600,18.473374938964845,18.577000045776366,-0.023132714781111563,40.31914365307084,-0.17381801877776937,-0.08254649239125635
2008-09-09,17.587499618530273,17.587499618530273,16.795000076293945,16.872499465942383,15.048673629760742,49882000,18.38212490081787,18.50145004272461,-0.03723253448165342,35.310457243686564,-0.26933442881815495,-0.11990407967663608
2008-09-10,16.8174991607666,17.475000381469727,16.657499313354492,17.260000228881836,15.394287109375,43936800,18.33512487411499,18.440100059509277,0.022966411332336012,40.07170815645221,-0.3101881430162443,-0.15796089234455774
2008-09-11,16.852500915527344,17.84000015258789,16.762500762939453,17.737499237060547,15.820173263549805,47132000,18.29787483215332,18.387800025939942,0.02766506383816214,45.40420690290267,-0.3005700421712483,-0.18648272230989585
2008-09-12,17.482500076293945,17.915000915527344,17.3125,17.912500381469727,15.97625732421875,28240400,18.246249866485595,18.34895004272461,0.009866167832922823,47.256546143339996,-0.27564898819826666,-0.20431597548757002
2008-09-15,17.165000915527344,17.7450008392334,17.065000534057617,17.344999313354492,15.4700927734375,38734400,18.16612482070923,18.305500030517578,-0.031681845416863585,42.25040899811577,-0.29825338737736473,-0.22310345786552896
2008-09-16,16.655000686645508,17.239999771118164,16.25,16.587499618530273,14.794480323791504,83596400,18.058749771118165,18.259150009155274,-0.04367251224051616,36.66680848378956,-0.37299181381559876,-0.2530811290555429
2008-09-17,16.452499389648438,16.987499237060547,16.002500534057617,16.022499084472656,14.290553092956545,67536800,17.93812475204468,18.184300003051757,-0.034061826498940295,33.14802783083222,-0.47236820973829197,-0.29693854519209273
2008-09-18,16.049999237060547,16.809999465942383,14.595000267028809,16.725000381469727,14.917120933532717,84189200,17.84224977493286,18.139449996948244,0.043844676994106546,40.760309064171565,-0.4888041063874944,-0.3353116574311731
2008-09-19,17.752500534057617,17.790000915527344,16.760000228881836,17.392499923706055,15.512453079223633,68941600,17.78212480545044,18.101049995422365,0.03991028562103205,46.9424170646196,-0.44286298949394265,-0.356821923843727
2008-09-22,17.229999542236328,17.247499465942383,16.225000381469727,16.295000076293945,14.53360080718994,46266400,17.670749855041503,18.054199981689454,-0.06310190324716991,39.6211100042362,-0.489372210644472,-0.383331981203876
2008-09-23,16.462499618530273,16.86750030517578,16.02750015258789,16.725000381469727,14.917120933532717,43803600,17.590499877929688,18.025799980163573,0.02638848132325866,43.34913405548443,-0.4859321491883364,-0.4038520148007681
2008-09-24,16.762500762939453,16.93000030517578,16.375,16.420000076293945,14.645085334777832,24532400,17.49474992752075,18.012099990844728,-0.01823619122386999,41.39670376901174,-0.50202976470894,-0.42348756478240246
2008-09-25,16.4375,16.61750030517578,16.135000228881836,16.149999618530273,14.40427017211914,23895200,17.37162494659424,17.973949966430663,-0.016443389555976906,39.692383540504665,-0.530459217776496,-0.44488189538122114
2008-09-26,15.682499885559082,15.850000381469728,15.199999809265137,15.510000228881836,13.833453178405762,51171200,17.201499938964844,17.908849983215333,-0.039628446115510196,35.91759656575015,-0.5977419688666039,-0.4754539100782977
2008-09-29,15.074999809265137,15.119999885559082,13.97249984741211,14.449999809265137,12.888031959533691,78439200,16.975249910354613,17.83084997177124,-0.06834303055926638,30.708575637718656,-0.7282029387343592,-0.52600371580951
2008-09-30,14.095000267028809,15.357500076293944,14.095000267028809,15.34749984741211,13.688512802124023,38720400,16.8052499294281,17.778299961090088,0.062110730103366985,38.80145477685223,-0.7505218956875765,-0.5709073517851233
2008-10-01,15.1875,15.524999618530272,14.802499771118164,15.327500343322754,13.670679092407228,27054000,16.658499908447265,17.714599952697753,-0.0013031115353115963,38.69300579756717,-0.7610507039322663,-0.6089360222145519
2008-10-02,15.3725004196167,15.3725004196167,14.327500343322754,14.397500038146973,12.84120750427246,35216000,16.497124910354614,17.636299953460693,-0.06067527544247786,33.94221230375674,-0.8348148862584281,-0.6541117950233272
2008-10-03,14.767499923706056,15.042499542236328,14.077500343322754,14.210000038146973,12.673975944519045,58355600,16.310624885559083,17.57009994506836,-0.01302309425269721,33.060857723922425,-0.898051041798773,-0.7028996443784163
2008-10-06,13.354999542236328,14.005000114440918,12.5625,13.845000267028809,12.348430633544922,87360800,16.12662491798401,17.487199954986572,-0.025686120347524044,31.354066509488053,-0.9664776292566302,-0.7556152413540591
2008-10-07,14.0,14.109999656677246,12.654999732971191,12.787500381469728,11.405240058898926,75845600,15.922374963760376,17.39019994735718,-0.07638135537472435,27.00425099167144,-1.093433178628537,-0.8231788288089547
2008-10-08,12.2524995803833,13.607500076293944,11.9375,13.157500267028809,11.735244750976562,75210400,15.717249965667724,17.27349994659424,0.028934496541266563,30.630451186452962,-1.1509233397883811,-0.8887277310048399
2008-10-09,13.447500228881836,13.984999656677246,12.352499961853027,12.462499618530272,11.11536979675293,42537600,15.45349998474121,17.130499954223634,-0.05282163286290242,27.833468131951243,-1.2382912005227489,-0.9586404249084217
2008-10-10,11.75,13.487500190734863,11.75,13.0,11.594769477844238,72541600,15.207874965667724,17.025199966430662,0.04312942009406595,32.93401779893664,-1.2497526997213466,-1.0168628798710067
2008-10-13,13.7475004196167,14.75,13.397500038146973,14.717499732971191,13.126614570617676,49433200,15.07649998664856,16.96089994430542,0.13211536407470703,46.054236515553484,-1.1074817850704495,-1.0349866609108953
2008-10-14,15.5,15.52750015258789,13.8125,14.40250015258789,12.845669746398926,53142400,14.96725001335144,16.88644994735718,-0.02140306343458709,44.340905321764595,-1.0085232653594929,-1.0296939818006148
2008-10-15,13.880000114440918,14.0,12.13249969482422,12.4375,11.093071937561035,76699200,14.788000059127807,16.767199954986573,-0.13643465591179404,35.47486367978298,-1.0762506678965575,-1.0390053190198034
2008-10-16,12.537500381469728,13.332500457763672,12.010000228881836,13.267499923706056,11.83335781097412,56062800,14.615125036239624,16.675149936676025,0.06673366220752208,40.85443356259295,-1.050837662661051,-1.0413717877480528
